,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w13064,https://www.wine.com/list/wine/7155/524,2017 Le Gonnare Bolgheri Superiore,https://www.wine.com/product/product/fabio-motta-le-gonnare-bolgheri-superiore-2017/1225489,Other Red Blends,37,Bolgheri,$49.99,"Bolgheri, Tuscany, Italy",1225489,C/I: Long Tail,In Stock,WBO30290804_2017,"Fabio Motta Le Gonnare Bolgheri Superiore 2017 from Bolgheri, Tuscany, Italy - One of the more recent vineyards acquired by Fabio Motta in 2012, this small vineyard is rich in clay with lots of stones on a gentle slope that allows for very...",Wine:Product Detail:Fabio Motta Le Gonnare Bolgheri Superiore 2017,NY,PA,USD,49.99,5,1,,,,,750,14.5,,,,,,,,,,,,,
w13065,https://www.wine.com/list/wine/7155/524,Albéric Bichot,https://www.wine.com/product/product/albert-bichot-santenay-blanc-2019/738548,Chardonnay,26,Santenay,$63.99,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",738548,C/I: Long Tail,In Stock,OPI81597_2019,"Albéric Bichot joined the company in the early 90s and though he fully respects family traditions, he is completely focused on the future.",Wine:Product Detail:Albert Bichot Santenay Blanc 2019,NY,PA,USD,63.99,5,1,,,winery-image,2020-04-06T23:19:56+0000,750,13,,,92,,,,,,,,,,
w13066,https://www.wine.com/list/wine/7155/524,Tatomer Winery Image,https://www.wine.com/product/product/tatomer-kick-on-ranch-pinot-noir-2021/1162012,Pinot Noir,21,Santa Barbara,$53.99,"Santa Barbara, Central Coast, California",1162012,C/I: Long Tail,In Stock,SKRUSTAT4121_2021,Tatomer Winery Image,Wine:Product Detail:Tatomer Kick On Ranch Pinot Noir 2021,NY,PA,USD,53.99,5,1,,,winery-image,2018-02-01T23:41:15+0000,750,13.5,,,,,,,94,,,,,,
w13067,https://www.wine.com/list/wine/7155/524,Intuition Brut,https://www.wine.com/product/product/champagne-legras-and-haas-intuition-brut/783168,Non-Vintage Sparkling Wine,602,Champagne,$66.99,"Champagne, France",783168,C/I: Long Tail,In Stock,PIN516831_0,"Champagne Legras & Haas Intuition Brut from Champagne, France - Blend: 62% Chardonnay, 22% Pinot Meunier, 16% Pinot Noir...",Wine:Product Detail:Champagne Legras & Haas Intuition Brut,NY,PA,USD,66.99,5,1,,,,,750,12.5,90,92,,,,,,,92,,,,
w13068,https://www.wine.com/list/wine/7155/524,Johannes Selbach,https://www.wine.com/product/product/selbach-saar-riesling-spatlese-2022/1363508,Riesling,24,Mosel,$22.99,"Mosel, Germany",1363508,C/I: Long Tail,In Stock,SKRDEJHS4022_2022,Selbach Johannes Selbach Winery Image,Wine:Product Detail:Selbach Saar Riesling Spatlese 2022,NY,PA,USD,22.99,5,1,,,winery-image,2020-06-29T22:17:22+0000,750,9.5,,,,,,,,,,,,,
w13069,https://www.wine.com/list/wine/7155/524,2020 Saint-Joseph Blanc,https://www.wine.com/product/product/domaine-jean-claude-marsanne-saint-joseph-blanc-2020/1252363,Marsanne,44,Saint-Joseph,$62.99,"Saint-Joseph, Rhone, France",1252363,C/I: Long Tail,In Stock,KERKL20FMA01_2020,"Domaine Jean-Claude Marsanne Saint-Joseph Blanc 2020 from Saint-Joseph, Rhone, France - Domaine Jean-Claude Marsanne Saint-Joseph Blanc offers notes of apricots, almonds, and, above all, finesse, with long, inviting, bitter notes on the finish....",Wine:Product Detail:Domaine Jean-Claude Marsanne Saint-Joseph Blanc 2020,NY,PA,USD,62.99,5,1,,,,,750,13.5,,,,,,,,,,,,,
w13070,https://www.wine.com/list/wine/7155/524,Proprietor Kashy Khaledi,https://www.wine.com/product/product/ashes-and-diamonds-oak-knoll-grand-vin-2016/650865,Bordeaux Red Blends,6,Oak Knoll District,$99.99,"Oak Knoll District, Napa Valley, California",650865,C/I: MAP,In Stock,SKRUSAND4016_2016,Ashes & Diamonds Proprietor Kashy Khaledi Winery Image,Wine:Product Detail:Ashes & Diamonds Oak Knoll Grand Vin 2016,NY,PA,USD,99.99,5,1,,,winery-image,2020-07-07T22:02:51+0000,750,13.6,,,,,,,,,,,,,
w13071,https://www.wine.com/list/wine/7155/524,Prosecco Treviso,https://www.wine.com/product/product/case-paolin-prosecco-treviso/997908,Non-Vintage Sparkling Wine,12,Veneto,$19.99,"Veneto, Italy",997908,C/I: Long Tail,In Stock,TNSDN1647_0,"Case Paolin Prosecco Treviso from Veneto, Italy - The wine is pale straw yellow with greenish shades. Aromas are fruity, with a good intensity and a rich scent of fruits, especially apples, lemons and grapefrui...",Wine:Product Detail:Case Paolin Prosecco Treviso,NY,PA,USD,19.99,5,1,,,,,750,11,,,,,,,,,,,,,
w13072,https://www.wine.com/list/wine/7155/524,Ricci Curbastro  Winery Image,https://www.wine.com/product/product/ricci-curbastro-franciacorta-brut-2015/1135456,Vintage Sparkling Wine,12,Lombardy,$49.99,"Lombardy, Italy",1135456,C/I: Long Tail,In Stock,VOSCUBNVD002_2015,“Villa Evelina” vineyard in Autumn,Wine:Product Detail:Ricci Curbastro Franciacorta Brut 2015,NY,PA,USD,49.99,5,1,,,winery-image,2022-05-27T22:53:59+0000,750,12.5,,,,,,,,,,,,,
w13073,https://www.wine.com/list/wine/7155/524,Texier Cellar,https://www.wine.com/product/product/eric-texier-chateauneuf-du-pape-vieilles-vignes-2020/1201837,Rhone Red Blends,178,Chateauneuf-du-Pape,$84.99,"Chateauneuf-du-Pape, Rhone, France",1201837,C/I: Long Tail,In Stock,DBWDB8945_20_2020,Eric Texier Texier Cellar Winery Image,Wine:Product Detail:Eric Texier Chateauneuf-du-Pape Vieilles Vignes 2020,NY,PA,USD,84.99,5,1,,,winery-image,2021-07-30T19:47:29+0000,750,0,,,,,,,,,,,,,
w13074,https://www.wine.com/list/wine/7155/524,La Poderina  Winery Image,https://www.wine.com/product/product/la-poderina-brunello-di-montalcino-poggio-abate-riserva-2016/1210859,Sangiovese,2,Montalcino,$84.99,"Montalcino, Tuscany, Italy",1210859,C/I: Long Tail,In Stock - Last Call,VIYITSGPOPA7516_2016,La Poderina  Winery Image,Wine:Product Detail:La Poderina Brunello di Montalcino Poggio Abate Riserva 2016,NY,PA,USD,84.99,5,1,,,winery-image,2018-10-29T23:08:54+0000,750,14.5,93,,,,,,,93,,,,,
w13075,https://www.wine.com/list/wine/7155/524,"Winemaker, Heidi Schrock",https://www.wine.com/product/product/heidi-schrock-and-sohne-tour-de-rose-2022/1380053,Rosé,60,Burgenland,$22.99,"Burgenland, Austria",1380053,C/I: Long Tail,In Stock,SKRATHSR6022_2022,"Heidi Schrock & Sohne Winemaker, Heidi Schrock Winery Image",Wine:Product Detail:Heidi Schrock & Sohne Tour de Rose 2022,NY,PA,USD,22.99,5,1,,,winery-image,2019-04-30T17:52:58+0000,750,13.5,,,,,,,,,,,,,
w13076,https://www.wine.com/list/wine/7155/525,Nada Giuseppe Cellar,https://www.wine.com/product/product/nada-giuseppe-barbaresco-casot-2019/1059663,Nebbiolo,109,Barbaresco,$56.99,"Barbaresco, Piedmont, Italy",1059663,C/I: Long Tail,In Stock,DBWDB8960_19_2019,Nada Giuseppe Nada Giuseppe Cellar Winery Image,Wine:Product Detail:Nada Giuseppe Barbaresco Casot 2019,NY,PA,USD,56.99,5,1,,,winery-image,2019-12-30T23:35:52+0000,750,14.5,,,,,,,92,,,,,,
w13077,https://www.wine.com/list/wine/7155/525,Familia Torres Cellar,https://www.wine.com/product/product/familia-torres-purgatori-2020/1219067,Rhone Red Blends,70,Costers del Segre,$53.99,"Costers del Segre, Spain",1219067,C/I: Long Tail,In Stock,WDW10000990152420_2020,Familia Torres Familia Torres Cellar Winery Image,Wine:Product Detail:Familia Torres Purgatori 2020,NY,PA,USD,53.99,5,1,,,winery-image,2021-08-16T23:21:04+0000,750,14.5,,,,,,,,92,,,,,
w13078,https://www.wine.com/list/wine/7155/525,Matsu Tempranillo,https://www.wine.com/product/product/matsu-el-viejo-2020/887138,Tempranillo,314,Toro,$61.99,"Toro, Spain",887138,C/I: Long Tail,In Stock,TON97069_20_6PK_2020,Matsu’s vineyards produce the Tinta de Toro variety (also known as Tempranillo) and are between 80 and 100 years of age with a very low yield per vine.,Wine:Product Detail:Matsu El Viejo 2020,NY,PA,USD,61.99,5,1,5,1,winery-image,2020-06-17T15:09:41+0000,750,13.5,90,,,,,,,,,,,,
w13079,https://www.wine.com/list/wine/7155/525,Domaine Pierre Guillemot  Winery Image,https://www.wine.com/product/product/domaine-pierre-guillemot-savigny-les-beaune-dessus-les-golardes-blanc-2018/1133665,Other White Blends,23,Savigny-les-Beaune,$56.99,"Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",1133665,C/I: Long Tail,In Stock,IPOPI_KL6198_2018,Domaine Pierre Guillemot  Winery Image,Wine:Product Detail:Domaine Pierre Guillemot Savigny-les-Beaune Dessus les Golardes Blanc 2018,NY,PA,USD,56.99,5,1,,,winery-image,2020-03-27T20:04:12+0000,750,13,,,,,,,,,,,,,
w13080,https://www.wine.com/list/wine/7155/525,Paolo Librandi,https://www.wine.com/product/product/librandi-magno-megonio-2019/1197310,Other Red Wine,89,Calabria,$24.99,"Calabria, Italy",1197310,C/I: Long Tail,In Stock,WBO30292718_2019,Librandi Paolo Librandi Winery Image,Wine:Product Detail:Librandi Magno Megonio 2019,NY,PA,USD,24.99,5,1,,,winery-image,2019-03-19T22:58:08+0000,750,15,,,,,,,,,,,,,
w13081,https://www.wine.com/list/wine/7155/525,Knights Bridge Portfolio,https://www.wine.com/product/product/knights-bridge-kb-estate-red-blend-2018/1192818,Bordeaux Red Blends,66,Knights Valley,$61.99,"Knights Valley, Sonoma County, California",1192818,C/I: Long Tail,In Stock,WLD17364_2018,Knights Bridge Knights Bridge Portfolio Winery Image,Wine:Product Detail:Knights Bridge KB Estate Red Blend 2018,NY,PA,USD,61.99,5,1,,,winery-image,2020-04-27T17:08:31+0000,750,14.5,,,,,,,,,,,,,
w13082,https://www.wine.com/list/wine/7155/525,Gilgal  Winery Image,https://www.wine.com/product/product/gilgal-chardonnay-ok-kosher-2021/1132958,Chardonnay,67,Israel,$19.99,Israel,1132958,C/I: Long Tail,In Stock,SKRILGLG0121_2021,Gilgal  Winery Image,Wine:Product Detail:Gilgal Chardonnay (OK Kosher) 2021,NY,PA,USD,19.99,5,1,,,winery-image,2020-06-23T14:34:59+0000,750,0,,,,,,,,,,,,,
w13083,https://www.wine.com/list/wine/7155/525,2021 Pouilly-Fume Les Porcheronnes,https://www.wine.com/product/product/marc-deschamps-pouilly-fume-les-porcheronnes-2021/1390366,Sauvignon Blanc,60,Pouilly-Fume,$25.99,"Pouilly-Fume, Loire, France",1390366,C/I: Long Tail,In Stock,RTLDCFP211_2021,"Marc Deschamps Pouilly-Fume Les Porcheronnes 2021 from Pouilly-Fume, Loire, France - This cuvée is a blend of wine from several sites scattered on the hilltop of Les Loges, specifically ""La Côte,"" and ""Les Griottes."" These are some of the middle...",Wine:Product Detail:Marc Deschamps Pouilly-Fume Les Porcheronnes 2021,NY,PA,USD,25.99,5,1,,,,,750,0,,,,,,,,,,,,,
w13084,https://www.wine.com/list/wine/7155/525,Old Tempranillo Vines ,https://www.wine.com/product/product/marc-isart-la-maldicion-gleba-de-arcilla-2019/1215671,Tempranillo,35,Vinos de Madrid,$19.99,"Vinos de Madrid, Spain",1215671,C/I: Long Tail,In Stock,TEWSP498_19_2019,Bodegas Marc Isart Old Tempranillo Vines  Winery Image,Wine:Product Detail:Marc Isart La Maldicion Gleba de Arcilla 2019,NY,PA,USD,19.99,5,1,,,winery-image,2018-03-28T20:58:41+0000,750,13.5,,,,,,,,,,,,,
w13085,https://www.wine.com/list/wine/7155/525,Barrel Cellar ,https://www.wine.com/product/product/chalet-pouilly-saint-veran-2022/1372422,Chardonnay,12,St-Veran,$22.99,"St-Veran, Maconnais, Burgundy, France",1372422,C/I: Long Tail,In Stock,SHR107380_2022,"Every year, the Pouilly-Fuissé matures in French oak barrels for a period of 12 to 20 months within the cellar.",Wine:Product Detail:Chalet Pouilly Saint-Veran 2022,NY,PA,USD,22.99,5,1,,,winery-image,2018-07-31T19:52:11+0000,750,13,,,,,,,,,,,,,
w13086,https://www.wine.com/list/wine/7155/525,Bisci Winery Image,https://www.wine.com/product/product/bisci-verdicchio-di-matelica-senex-2018/1167612,Verdicchio,14,Marche,$66.99,"Marche, Italy",1167612,C/I: Long Tail,In Stock,SKRITBIS4018_2018,Bisci Estate,Wine:Product Detail:Bisci Verdicchio di Matelica Senex 2018,NY,PA,USD,66.99,5,1,,,winery-image,2018-02-01T23:41:33+0000,750,13.5,,,,,,,,,,,,,
w13087,https://www.wine.com/list/wine/7155/525,Luigi Baudana    Winery Image,https://www.wine.com/product/product/luigi-baudana-barolo-baudana-2018/1059693,Nebbiolo,141,Barolo,$104.99,"Barolo, Piedmont, Italy",1059693,C/I: Long Tail,In Stock,DBWDB3271_18_2018,Luigi Baudana    Winery Image,Wine:Product Detail:Luigi Baudana Barolo Baudana 2018,NY,PA,USD,104.99,5,1,,,winery-image,2018-02-01T23:41:34+0000,750,14.5,92,94,,,,94,,92,,,,,
w13088,https://www.wine.com/list/wine/7155/525,Rose Brut,https://www.wine.com/product/product/champagne-legras-and-haas-rose-brut/783170,Sparkling Rosé,130,Champagne,$65.99,"Champagne, France",783170,C/I: Long Tail,In Stock,PIN516829_0,"Champagne Legras & Haas Rose Brut from Champagne, France - This Non-Vintage Rosé Champagne is an example of fine craftsmanship. It reveals the finesse and elegance of perfectly preserved Pinot Noirs which form the core ...",Wine:Product Detail:Champagne Legras & Haas Rose Brut,NY,PA,USD,65.99,5,1,,,,,750,12.5,90,92,,,,91,,,90,,,,
w13089,https://www.wine.com/list/wine/7155/525,Charlène and Laurent Pinson  ,https://www.wine.com/product/product/domaine-pinson-freres-chablis-mont-de-milieu-premier-cru-2021/1285565,Chardonnay,67,Chablis,$58.99,"Chablis, Burgundy, France",1285565,C/I: Long Tail,In Stock,SKRFRPIN3321_2021,Domaine Pinson Freres Charlène and Laurent Pinson   Winery Image,Wine:Product Detail:Domaine Pinson Freres Chablis Mont de Milieu Premier Cru 2021,NY,PA,USD,58.99,5,1,,,winery-image,2023-06-01T19:05:39+0000,750,13,,,,,93,,,,,,91,,
w13090,https://www.wine.com/list/wine/7155/525,Whole cluster vinification,https://www.wine.com/product/product/chanson-pere-and-fils-beaune-bastion-premier-cru-blanc-2018/787840,Chardonnay,15,Beaune,$56.99,"Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",787840,C/I: Long Tail,In Stock,VNT04603018_01_2018,"Domaine Chanson is specialized in whole cluster vinification, a risky but highly qualitative process.",Wine:Product Detail:Chanson Pere & Fils Beaune-Bastion Premier Cru Blanc 2018,NY,PA,USD,56.99,5,1,,,winery-image,2018-04-19T18:49:54+0000,750,0,,,,,,,,,,,,,
w13091,https://www.wine.com/list/wine/7155/525,2020 Sancerre,https://www.wine.com/product/product/domaine-eric-louis-sancerre-2020/1271435,Sauvignon Blanc,295,Sancerre,$39.99,"Sancerre, Loire, France",1271435,C/I: Long Tail,In Stock,REG345187720_2020,"Domaine Eric Louis Sancerre 2020 from Sancerre, Loire, France - Domaine Eric Louis Sancerre appears pale golden in color with upfront citrus and tropical fruits aromas combined with minerality and hints on the nose. The pala...",Wine:Product Detail:Domaine Eric Louis Sancerre 2020,NY,PA,USD,39.99,5,1,,,,,750,14,,,,,,,,,,,,,
w13092,https://www.wine.com/list/wine/7155/525,Biodiversity,https://www.wine.com/product/product/4-kilos-tierra-de-mallorca-2020/1322038,Other Red Blends,17,Spain,$53.99,Spain,1322038,C/I: Long Tail,In Stock,TEWSP476_20_2020,Francesc is explaining the importance of biodiversity in the vineyards.,Wine:Product Detail:4 Kilos Tierra de Mallorca 2020,NY,PA,USD,53.99,5,1,,,winery-image,2021-08-05T21:39:17+0000,750,12,,,,,,,,97,,,,,
w13093,https://www.wine.com/list/wine/7155/525,Domaine de Cristia Vat Room/Cellar,https://www.wine.com/product/product/domaine-de-cristia-chateauneuf-du-pape-2019/780433,Rhone Red Blends,32,Chateauneuf-du-Pape,$49.99,"Chateauneuf-du-Pape, Rhone, France",780433,C/I: Long Tail,In Stock,DBWDB0498_19_2019,Domaine de Cristia Domaine de Cristia Vat Room/Cellar Winery Image,Wine:Product Detail:Domaine de Cristia Chateauneuf-du-Pape 2019,NY,PA,USD,49.99,5,1,5,1,winery-image,2021-07-30T20:42:39+0000,750,14.5,,93,,,,,,,90,,92,,
w13094,https://www.wine.com/list/wine/7155/525,Gianni Gagliardo Region Map,https://www.wine.com/product/product/gianni-gagliardo-barolo-gg-2017/997943,Nebbiolo,4,Barolo,$66.99,"Barolo, Piedmont, Italy",997943,C/I: Long Tail,In Stock,CGM53671_2017,Gianni Gagliardo Gianni Gagliardo Region Map Winery Image,Wine:Product Detail:Gianni Gagliardo Barolo GG 2017,NY,PA,USD,66.99,5,1,,,winery-image,2019-12-30T23:42:58+0000,750,14.5,94,,,,,,,,,,,,
w13095,https://www.wine.com/list/wine/7155/525,Sadie Family Winery Image,https://www.wine.com/product/product/sadie-family-soldaat-2020/913794,Grenache,8,South Africa,$99.99,South Africa,913794,C/I: Long Tail,In Stock - Last Call,WBO30287297_2020,Sadie Family Winery Image,Wine:Product Detail:Sadie Family Soldaat 2020,NY,PA,USD,99.99,5,1,,,winery-image,2018-02-01T23:41:39+0000,750,13.5,,,,,,,,,,,,,
w13096,https://www.wine.com/list/wine/7155/525,The Selbach Oster Tasting Room,https://www.wine.com/product/product/selbach-oster-zeltinger-himmelreich-anrecht-riesling-auslese-2020/1330723,Riesling,12,Mosel,$61.99,"Mosel, Germany",1330723,C/I: Long Tail,In Stock,SKRDESOS5720_2020,Selbach Oster The Selbach Oster Tasting Room Winery Image,Wine:Product Detail:Selbach Oster Zeltinger Himmelreich Anrecht Riesling Auslese 2020,NY,PA,USD,61.99,5,1,,,winery-image,2020-09-15T21:24:05+0000,750,8,,,,,,,,,,,,,
w13097,https://www.wine.com/list/wine/7155/525,Bodegas Vinatigo  Winery Image,https://www.wine.com/product/product/bodegas-vinatigo-listan-negro-2021/1167692,Listan Negro,72,Canary Islands,$23.99,"Canary Islands, Spain",1167692,C/I: Long Tail,In Stock,DBWDB0096_21_2021,Bodegas Vinatigo  Winery Image,Wine:Product Detail:Bodegas Vinatigo Listan Negro 2021,NY,PA,USD,23.99,5,1,5,1,winery-image,2019-08-05T20:06:25+0000,750,13.5,,,,,,,,,,,,,
w13098,https://www.wine.com/list/wine/7155/525,2018 Pinot Noir,https://www.wine.com/product/product/fire-road-pinot-noir-2018/584191,Pinot Noir,98,Marlborough,$18.99,"Marlborough, New Zealand",584191,C/I: Popular,In Stock,WBO30263052_2018,"Fire Road Pinot Noir 2018 from Marlborough, New Zealand - A fruit-driven, easy-drinking Pinot Noir with lots of juicy primary fruit, well-balanced acidity and great length. Ripe red plums and dark cherries dominate the...",Wine:Product Detail:Fire Road Pinot Noir 2018,NY,PA,USD,18.99,5,1,5,1,,,750,13.5,,,,,,,,,,,,,
w13099,https://www.wine.com/list/wine/7155/525,Pegaso  Winery Image,https://www.wine.com/product/product/pegaso-granito-2018/1177843,Grenache,16,Spain,$67.99,Spain,1177843,C/I: Long Tail,In Stock,DMEPG_GR18_2018,Pegaso  Winery Image,Wine:Product Detail:Pegaso Granito 2018,NY,PA,USD,67.99,5,1,,,winery-image,2022-11-18T23:48:23+0000,750,14.5,,,,,,,,95,,,,,
w13100,https://www.wine.com/list/wine/7155/525,Chardonnay Grapes at Crush,https://www.wine.com/product/product/nomine-renard-brut/784684,Non-Vintage Sparkling Wine,517,Champagne,$66.99,"Champagne, France",784684,C/I: Long Tail,In Stock,PIN356042_0,Nomine Renard Chardonnay Grapes at Crush Winery Image,Wine:Product Detail:Nomine Renard Brut,NY,PA,USD,66.99,5,1,5,1,winery-image,2022-04-20T03:24:08+0000,750,12.5,90,,,,,,,,,,,,
w13101,https://www.wine.com/list/wine/7155/526,2022 Moscato d'Asti,https://www.wine.com/product/product/de-forville-moscato-dasti-2022/1386437,Muscat,120,Piedmont,$16.99,"Piedmont, Italy",1386437,C/I: Long Tail,In Stock,RTLDFMO221_2022,"De Forville Moscato d'Asti 2022 from Piedmont, Italy - The Moscato for De Forville Moscato d'Asti is harvested from the Ca’del Buc vineyard in the Asti commune of Castagnole Lanze. It is vinified in stainless steel ...",Wine:Product Detail:De Forville Moscato d'Asti 2022,NY,PA,USD,16.99,5,1,,,,,750,7,,,,,,,,,,,,,
w13102,https://www.wine.com/list/wine/7155/526,Greg and Isabelle,https://www.wine.com/product/product/lavinea-tualatin-pinot-noir-2018/1254063,Pinot Noir,19,Willamette Valley,$64.99,"Willamette Valley, Oregon",1254063,C/I: Long Tail,In Stock,WLD19698_2018,Lavinea Greg and Isabelle Winery Image,Wine:Product Detail:Lavinea Tualatin Pinot Noir 2018,NY,PA,USD,64.99,5,1,,,winery-image,2019-04-03T20:22:33+0000,750,13.8,94,92,,,,,92,,,,94,,
w13103,https://www.wine.com/list/wine/7155/526,Domaine Lois Louise vineyard,https://www.wine.com/product/product/clos-de-la-tech-santa-cruz-mountains-estates-pinot-noir-2015/791656,Pinot Noir,4,Santa Cruz Mountains,$63.99,"Santa Cruz Mountains, California",791656,C/I: Long Tail,In Stock,CGM51499_2015,Clos de la Tech Domaine Lois Louise vineyard Winery Image,Wine:Product Detail:Clos de la Tech Santa Cruz Mountains Estates Pinot Noir 2015,NY,PA,USD,63.99,5,1,,,winery-image,2018-08-23T23:44:52+0000,750,13.5,,,,,,,91,,,,,,
w13104,https://www.wine.com/list/wine/7155/526,2020 Cotes du Rhone Villages Sablet,https://www.wine.com/product/product/domaine-du-terme-cotes-du-rhone-villages-sablet-2020/1395187,Rhone Red Blends,12,Cotes du Rhone Villages,$22.99,"Cotes du Rhone Villages, Rhone, France",1395187,C/I: Long Tail,In Stock,SVKGAUD2005_2020,"Domaine du Terme Cotes du Rhone Villages Sablet 2020 from Cotes du Rhone Villages, Rhone, France - Wild berries and currants meld with spices on a bright, clean palate. Perfect with chicken, veal, or a variety of grilled meats....",Wine:Product Detail:Domaine du Terme Cotes du Rhone Villages Sablet 2020,NY,PA,USD,22.99,5,1,,,,,750,14.5,,,,,,,,,,,,,
w13105,https://www.wine.com/list/wine/7155/526,2018 Terra de Cuques Rouge,https://www.wine.com/product/product/terroir-al-limit-terra-de-cuques-rouge-2018/895807,Other Red Blends,296,Priorat,$61.99,"Priorat, Spain",895807,C/I: Long Tail,In Stock,DBWDB3839_18_2018,"Terroir Al Limit Terra de Cuques Rouge 2018 from Priorat, Spain - The Terra de Cuques Negre (formerly Vi de Vila Torroja) is Dominik Huber’s “village” wine and among his reds, the only one where he blends Garnatxa Negra with C...",Wine:Product Detail:Terroir Al Limit Terra de Cuques Rouge 2018,NY,PA,USD,61.99,5,1,,,,,750,15,94,,,,,92,,92,,,,,
