,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w1935,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Vietti Art Labels Over the Years  ,https://www.wine.com/product/product/vietti-barolo-lazzarito-2018/949193,Nebbiolo,44,Serralunga d'Alba,$229.99,"Serralunga d'Alba, Piedmont, Italy",949193,C/I: Popular,In Stock,WBO30290536_2018,Vietti Vietti Art Labels Over the Years   Winery Image,Wine:Product Detail:Vietti Barolo Lazzarito 2018,NY,PA,USD,229.99,5,1,,,winery-image,2023-02-24T01:28:01+0000,750,14,93,94,,,,96,,96,,,,,
w1936,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Cellars,https://www.wine.com/product/product/quinta-do-vallado-20-year-old-tawny-port-500ml/327474,Port,96,Douro,$69.99,"Douro, Portugal",327474,C/I: Long Tail,In Stock,QWIQVTP206_0,Quinta do Vallado Cellars Winery Image,Wine:Product Detail:Quinta do Vallado 20 Year Old Tawny Port (500ML),NY,PA,USD,69.99,5,1,,,winery-image,2019-02-16T00:15:42+0000,500,19.5,96,90,,92,,,,93,,,,,
w1937,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Gin Sothis,https://www.wine.com/product/product/m-chapoutier-crozes-ermitage-varonniers-2019/1210807,Syrah/Shiraz,17,Crozes-Hermitage,$109.99,"Crozes-Hermitage, Rhone, France",1210807,C/I: Exception,In Stock,TON14370_19_6PK_2019,M. Chapoutier Gin Sothis Winery Image,Wine:Product Detail:M. Chapoutier Crozes Ermitage Varonniers 2019,NY,PA,USD,109.99,5,1,5,1,winery-image,2022-03-21T20:25:53+0000,750,14.5,,93,,,,,,92,95,,,,
w1938,https://www.wine.com/list/wine/wine-spectator/7155-202/78, Entrée Crayère From Bouteille,https://www.wine.com/product/product/charles-heidsieck-champagne-charlie-with-wooden-gift-box/1154097,Non-Vintage Sparkling Wine,4,Champagne,$739.97,"Champagne, France",1154097,C/I: Long Tail,In Stock,TON14590_0,Charles Heidsieck  Entrée Crayère From Bouteille Winery Image,Wine:Product Detail:Charles Heidsieck Champagne Charlie with Wooden Gift Box,NY,PA,USD,739.97,5,1,5,1,winery-image,2020-03-24T01:02:21+0000,750,12,,94,,97,,,100,96,97,,,,
w1939,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Cooperage at Chateau Lafite Rothschild,https://www.wine.com/product/product/chateau-lafite-rothschild-3-liter-bottle-2002/643363,Bordeaux Red Blends,1,Pauillac,"$3,899.97","Pauillac, Bordeaux, France",643363,C/I: Luxury BDX,In Stock - Last Call,BTY643363_2002,"The Domaine’s cooperage is located at Pauillac. By Médoc tradition, there has always been a cooperage at Lafite. The current team is composed of five barrel makers who work year round to produce 2,000 barrels, used in the group’s various properties.",Wine:Product Detail:Chateau Lafite Rothschild (3 Liter Bottle) 2002,NY,PA,USD,3899.97,5,1,,,winery-image,2019-05-22T23:02:51+0000,3000,12.5,,95,,,,,,94,,,,,
w1940,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Aldo Conterno Castle,https://www.wine.com/product/product/aldo-conterno-granbussia-barolo-riserva-2013/1177994,Nebbiolo,4,Barolo,$969.99,"Barolo, Piedmont, Italy",1177994,C/I: Long Tail,In Stock - Last Call,SHR106862_2013,"Built in the 19th century, the castle is the historic home of the Conterno family.",Wine:Product Detail:Aldo Conterno Granbussia Barolo Riserva 2013,NY,PA,USD,969.99,5,1,,,winery-image,2018-07-20T23:27:55+0000,750,0,,97,,,,,,,,,,,
w1941,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Domaine de la Solitude  Winery Image,https://www.wine.com/product/product/domaine-de-la-solitude-chateauneuf-du-pape-cuvee-barberini-2020/1202619,Rhone Red Blends,123,Chateauneuf-du-Pape,$79.99,"Chateauneuf-du-Pape, Rhone, France",1202619,C/I: Long Tail,In Stock,WBO30299693_2020,Domaine de la Solitude  Winery Image,Wine:Product Detail:Domaine de la Solitude Chateauneuf-du-Pape Cuvee Barberini 2020,NY,PA,USD,79.99,5,1,,,winery-image,2019-06-18T16:21:25+0000,750,14,95,93,,,,,,,94,,,,
w1942,https://www.wine.com/list/wine/wine-spectator/7155-202/78,The Team,https://www.wine.com/product/product/accendo-cellars-laurea-red-wine-2018/730934,Bordeaux Red Blends,122,Napa Valley,$129.99,"Napa Valley, California",730934,C/I: MAP,In Stock,PIN994716_2018,Two generations of the Araujo Family plus their partners for the last 25 years.,Wine:Product Detail:Accendo Cellars Laurea Red Wine 2018,NY,PA,USD,129.99,5,1,,,winery-image,2018-05-11T18:53:27+0000,750,14.8,,93,,,,,,92,,,94,,
w1943,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Lotus Vineyard,https://www.wine.com/product/product/dana-estates-helms-vineyard-cabernet-sauvignon-2019/1157519,Cabernet Sauvignon,3,Rutherford,$799.99,"Rutherford, Napa Valley, California",1157519,C/I: Exception,In Stock,CGM52725_2019,Dana Estates Lotus Vineyard Winery Image,Wine:Product Detail:Dana Estates Helms Vineyard Cabernet Sauvignon 2019,NY,PA,USD,799.99,5,1,,,winery-image,2020-05-20T05:23:24+0000,750,14.8,,93,,,,,,99,97,,98,,
w1944,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Map of Barolo Vineyards,https://www.wine.com/product/product/renato-ratti-rocche-dellannunziata-barolo-2019/1300473,Nebbiolo,12,Barolo,$154.99,"Barolo, Piedmont, Italy",1300473,C/I: Popular,In Stock,CGM56398_2019,Renato Ratti Map of Barolo Vineyards Winery Image,Wine:Product Detail:Renato Ratti Rocche dell'Annunziata Barolo 2019,NY,PA,USD,154.99,5,1,,,winery-image,2019-04-11T21:30:57+0000,750,14.5,,93,,,,,,,95,,,,
w1945,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Julien Brechet,https://www.wine.com/product/product/domaine-des-bosquets-gigondas-la-colline-2020/1204246,Grenache,21,Gigondas,$85.99,"Gigondas, Rhone, France",1204246,C/I: Exception,In Stock,IPOPI_EC6478_2020,Domaine des Bosquets Julien Brechet Winery Image,Wine:Product Detail:Domaine des Bosquets Gigondas La Colline 2020,NY,PA,USD,85.99,5,1,,,winery-image,2021-04-09T22:43:15+0000,750,0,,94,,,,,,,97,,,,
w1946,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Gauggiole Vineyard ,https://www.wine.com/product/product/castiglion-del-bosco-brunello-di-montalcino-campo-del-drago-2018/1300313,Sangiovese,66,Montalcino,$169.99,"Montalcino, Tuscany, Italy",1300313,C/I: Long Tail,In Stock,CGM57832_2018,"Located in the northern part of the estate, next to the golf course and just below one of Castiglion del Bosco's most sumptuous villas.",Wine:Product Detail:Castiglion del Bosco Brunello di Montalcino Campo del Drago 2018,NY,PA,USD,169.99,5,1,,,winery-image,2020-07-10T16:02:19+0000,750,0,95,93,,95,,93,,94,,,,,
w1947,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Julien Brechet,https://www.wine.com/product/product/domaine-des-bosquets-gigondas-lieu-dit-2020/1300739,Rhone Red Blends,39,Gigondas,$85.99,"Gigondas, Rhone, France",1300739,C/I: Direct Import,In Stock,IPOPI_EC6479_2020,Domaine des Bosquets Julien Brechet Winery Image,Wine:Product Detail:Domaine des Bosquets Gigondas Lieu Dit 2020,NY,PA,USD,85.99,5,1,,,winery-image,2021-04-09T22:43:15+0000,750,0,,95,,,,,,,97,,,,
w1948,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Col d'Orcia Winery Image,https://www.wine.com/product/product/col-dorcia-poggio-al-vento-brunello-di-montalcino-riserva-2015/1097809,Sangiovese,23,Montalcino,$159.99,"Montalcino, Tuscany, Italy",1097809,C/I: Long Tail,In Stock,EDV130787_2015_2015,Col d'Orcia Winery Image,Wine:Product Detail:Col d'Orcia Poggio al Vento Brunello di Montalcino Riserva 2015,NY,PA,USD,159.99,5,1,,,winery-image,2019-04-04T16:56:24+0000,750,15,94,94,,,,,91,95,94,,96,,
w1949,https://www.wine.com/list/wine/wine-spectator/7155-202/78,2015,https://www.wine.com/product/product/chateau-lafleur-gazin-2015/153469,Bordeaux Red Blends,2,Pomerol,$69.99,"Pomerol, Bordeaux, France",153469,C/I: Luxury BDX,In Stock,BAN153469_2015,"Chateau Lafleur-Gazin 2015 from Pomerol, Bordeaux, France - Chateau Lafleur-Gazin has a deep color, vivid nose and good texture backed by a firm tannic structure. A few years of cellaring will ensure full enjoyment....",Wine:Product Detail:Chateau Lafleur-Gazin 2015,NY,PA,USD,69.99,5,1,,,,,750,14.5,95,91,,,,,91,91,,,,,
w1950,https://www.wine.com/list/wine/wine-spectator/7155-202/78,Owner Sebastiano Cossia Castiglioni,https://www.wine.com/product/product/querciabella-camartina-2017/1095343,Other Red Blends,197,Tuscany,$149.99,"Tuscany, Italy",1095343,C/I: Long Tail,In Stock,CGM53883_2017,"“Through biodynamic viticulture, we celebrate the nature and history of our terroir  and we respect and exalt the quality of its fruit.” - Sebastiano Cossia Castiglioni.",Wine:Product Detail:Querciabella Camartina 2017,NY,PA,USD,149.99,5,1,,,winery-image,2019-02-14T22:28:00+0000,750,13.5,95,92,,,,,,,,,95,,
w1951,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Domaine de Beaurenard Winemaking,https://www.wine.com/product/product/domaine-de-beaurenard-chateauneuf-du-pape-2020/1189416,Rhone Red Blends,79,Chateauneuf-du-Pape,$69.99,"Chateauneuf-du-Pape, Rhone, France",1189416,C/I: Popular,In Stock,WDW10170100102620_2020,Domaine de Beaurenard Domaine de Beaurenard Winemaking Winery Image,Wine:Product Detail:Domaine de Beaurenard Chateauneuf-du-Pape 2020,NY,PA,USD,69.99,5,1,,,winery-image,2021-05-20T22:24:32+0000,750,14.5,,92,,,,,,,94,,,,
w1952,https://www.wine.com/list/wine/wine-spectator/7155-202/79,,https://www.wine.com/product/product/dr-stephens-estate-moose-valley-vineyard-cabernet-sauvignon-2018/1186932,,,,,,,,,,"Find, buy and ship wine and wine gifts easily at the #1 Online Wine Store. Find the right wine or wine gift from our large selection of wine, wine clubs, wine gift baskets and wine accessories. Get free shipping for a year with Wine.com StewardShip!",CriticalError:502,,,,,,,,,,,,,,,,,,,,,,,,,
w1953,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Louisa Rose. Chief Winemaker,https://www.wine.com/product/product/yalumba-the-caley-cabernet-and-shiraz-2015/878058,Other Red Blends,2,Australia,$339.99,Australia,878058,C/I: Long Tail,In Stock - Last Call,WBO30274282_2015,Yalumba Louisa Rose. Chief Winemaker Winery Image,Wine:Product Detail:Yalumba The Caley Cabernet & Shiraz 2015,NY,PA,USD,339.99,5,1,,,winery-image,2018-05-02T18:14:15+0000,750,14,98,94,,97,,,97,95,,,,,
w1954,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Prunotto Winery Image,https://www.wine.com/product/product/prunotto-ceretta-barolo-2018/1217028,Nebbiolo,123,Barolo,$179.99,"Barolo, Piedmont, Italy",1217028,C/I: Long Tail,In Stock,PIN571946_2018,Prunotto Winery Image,Wine:Product Detail:Prunotto Ceretta Barolo 2018,NY,PA,USD,179.99,5,1,,,winery-image,2018-10-11T23:09:09+0000,750,14,93,93,,,,,,,,,,,
w1955,https://www.wine.com/list/wine/wine-spectator/7155-202/79,The Cellars,https://www.wine.com/product/product/billecart-salmon-le-clos-saint-hilaire-2006/1093443,Vintage Sparkling Wine,4,Champagne,$579.99,"Champagne, France",1093443,C/I: Long Tail,In Stock,TEWFR109_06_2006,Billecart-Salmon The Cellars Winery Image,Wine:Product Detail:Billecart-Salmon Le Clos Saint-Hilaire 2006,NY,PA,USD,579.99,5,1,,,winery-image,2019-03-04T21:38:04+0000,750,12.5,99,95,,93,,,,95,,,,,
w1956,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Chateau Pape Clement,https://www.wine.com/product/product/chateau-pape-clement-15-liter-magnum-2019/583816,Bordeaux Red Blends,5,Pessac-Leognan,$189.97,"Pessac-Leognan, Bordeaux, France",583816,C/I: Luxury BDX,In Stock,FNY583816_2019,"Château Pape Clément derives its name from Bertrand de Goth, who in 1305 became Pope Clément V.",Wine:Product Detail:Chateau Pape Clement (1.5 Liter Magnum) 2019,NY,PA,USD,189.97,5,1,,,winery-image,2018-04-25T18:27:49+0000,1500,14,97,94,94,95,,,95,94,98,,94,,
w1957,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Aldo Conterno Castle,https://www.wine.com/product/product/aldo-conterno-granbussia-barolo-riserva-2012/841965,Nebbiolo,1,Barolo,$969.99,"Barolo, Piedmont, Italy",841965,C/I: Long Tail,In Stock - Last Call,SHR105803_2012,"Built in the 19th century, the castle is the historic home of the Conterno family.",Wine:Product Detail:Aldo Conterno Granbussia Barolo Riserva 2012,NY,PA,USD,969.99,5,1,,,winery-image,2018-07-20T23:27:55+0000,750,0,,95,,,,,,,,,,,
w1958,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Mounir Saouma,https://www.wine.com/product/product/rotem-and-mounir-saouma-chateauneuf-du-pape-arioso-2017/676387,Grenache,13,Chateauneuf-du-Pape,$174.99,"Chateauneuf-du-Pape, Rhone, France",676387,C/I: Long Tail,In Stock,VNT0530030017_03_2017,Three-year-old vines in Cotes du Rhone in Orange.,Wine:Product Detail:Rotem & Mounir Saouma Chateauneuf-du-Pape Arioso 2017,NY,PA,USD,174.99,5,1,,,winery-image,2020-09-14T20:20:12+0000,750,14.5,,96,,,,95,,,,,97,,
w1959,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Aldo Conterno Castle,https://www.wine.com/product/product/aldo-conterno-quartetto-langhe-rosso-2019/1166564,Other Red Blends,71,Langhe,$69.99,"Langhe, Piedmont, Italy",1166564,C/I: Long Tail,In Stock,SHR106855_2019,"Built in the 19th century, the castle is the historic home of the Conterno family.",Wine:Product Detail:Aldo Conterno Quartetto Langhe Rosso 2019,NY,PA,USD,69.99,5,1,,,winery-image,2018-07-20T23:27:55+0000,750,13.5,,90,,,,,,,,,,,
w1960,https://www.wine.com/list/wine/wine-spectator/7155-202/79,,https://www.wine.com/product/product/pol-roger-sir-winston-churchill-with-gift-box-2013/1090414,,,,,,,,,,"Find, buy and ship wine and wine gifts easily at the #1 Online Wine Store. Find the right wine or wine gift from our large selection of wine, wine clubs, wine gift baskets and wine accessories. Get free shipping for a year with Wine.com StewardShip!",CriticalError:502,,,,,,,,,,,,,,,,,,,,,,,,,
w1961,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Christian Moreau Winery Image,https://www.wine.com/product/product/christian-moreau-chablis-vaudesir-grand-cru-2020/1150664,Chardonnay,6,Chablis,$159.99,"Chablis, Burgundy, France",1150664,C/I: Long Tail,In Stock,WLD18170_2020,Christian Moreau Winery Image,Wine:Product Detail:Christian Moreau Chablis Vaudesir Grand Cru 2020,NY,PA,USD,159.99,5,1,,,winery-image,2019-03-07T22:49:10+0000,750,13,,92,,,94,,,,,,92,,
w1962,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Vineyard Map,https://www.wine.com/product/product/chateau-berliquet-2019/582266,Bordeaux Red Blends,8,St. Emilion,$54.99,"St. Emilion, Bordeaux, France",582266,C/I: Luxury BDX,In Stock,FNY582266_2019,Chateau Berliquet Vineyard Map Winery Image,Wine:Product Detail:Chateau Berliquet 2019,NY,PA,USD,54.99,5,1,,,winery-image,2019-03-12T20:31:04+0000,750,14.5,93,91,,93,,,,94,92,,91,,
w1963,https://www.wine.com/list/wine/wine-spectator/7155-202/79,2019 Saint-Joseph Blanc,https://www.wine.com/product/product/domaine-bott-saint-joseph-blanc-2019/846342,Rhone White Blends,9,Saint-Joseph,$62.99,"Saint-Joseph, Rhone, France",846342,C/I: Long Tail,In Stock - Last Call,BJWBJ04086_2019,"Domaine Bott Saint-Joseph Blanc 2019 from Saint-Joseph, Rhone, France - #83 Wine Spectator Top 100 of 2021Pale yellow with golden highlights. Intense aromas of yellow fruit and white flowers. Rich on the palate, yet with a perfect b...",Wine:Product Detail:Domaine Bott Saint-Joseph Blanc 2019,NY,PA,USD,62.99,5,1,,,,,750,13.5,,93,,,,,,91,,,,,
w1964,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Schramsberg,https://www.wine.com/product/product/schramsberg-j-schram-rose-2014/1189509,Sparkling Rosé,10,North Coast,$174.99,"North Coast, California",1189509,C/I: Long Tail,In Stock,WDW10000630202414_2014,Schramsberg is a registered historic landmark.,Wine:Product Detail:Schramsberg J. Schram Rose 2014,NY,PA,USD,174.99,5,1,,,winery-image,2020-12-21T22:17:02+0000,750,12.4,,93,,,,,93,,,,,,
w1965,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Franchetti On The Hand Cleared Site,https://www.wine.com/product/product/tenuta-di-trinoro-palazzi-2019/1066703,Merlot,14,Tuscany,$309.99,"Tuscany, Italy",1066703,C/I: Long Tail,In Stock,TEWIT364_19_2019,Tenuta di Trinoro Franchetti On The Hand Cleared Site Winery Image,Wine:Product Detail:Tenuta di Trinoro Palazzi 2019,NY,PA,USD,309.99,5,1,,,winery-image,2020-06-12T15:45:36+0000,750,15.5,,94,,,,,,96,,,,,
w1966,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Luciano Sandrone Winery Image,https://www.wine.com/product/product/sandrone-barolo-le-vigne-2017/843020,Nebbiolo,24,Barolo,$144.99,"Barolo, Piedmont, Italy",843020,C/I: Popular,In Stock,VNT0200020017_04_2017,Luciano Sandrone Winery Image,Wine:Product Detail:Sandrone Barolo Le Vigne 2017,NY,PA,USD,144.99,5,1,5,1,winery-image,2018-09-20T14:36:24+0000,750,14.5,97,93,,,,96,97,,,,,,
w1967,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Cerretalto is the Backbone ,https://www.wine.com/product/product/casanova-di-neri-giovanni-neri-brunello-di-montalcino-2018/1229979,Sangiovese,21,Montalcino,$289.99,"Montalcino, Tuscany, Italy",1229979,C/I: Long Tail,In Stock,WBO30307122_2018,"Their incredible and distinctive sangiovese grape, obtained from a massal clone selection in the Cerretalto Vineyard.J",Wine:Product Detail:Casanova di Neri Giovanni Neri Brunello di Montalcino 2018,NY,PA,USD,289.99,5,1,,,winery-image,2021-02-26T18:29:46+0000,750,14.5,98,95,,,,,,96,98,,,,
w1968,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Christian Moreau Winery Image,https://www.wine.com/product/product/christian-moreau-chablis-les-clos-grand-cru-2020/1150665,Chardonnay,30,Chablis,$169.99,"Chablis, Burgundy, France",1150665,C/I: Long Tail,In Stock,WLD18168_2020,Christian Moreau Winery Image,Wine:Product Detail:Christian Moreau Chablis Les Clos Grand Cru 2020,NY,PA,USD,169.99,5,1,,,winery-image,2019-03-07T22:49:10+0000,750,13,,93,,,94,,,,,,95,,
w1969,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Pinot Noir Bishop Creek Vineyard,https://www.wine.com/product/product/nicolas-jay-lensemble-willamette-valley-pinot-noir-2019/1136694,Pinot Noir,50,Willamette Valley,$72.99,"Willamette Valley, Oregon",1136694,C/I: Exception,In Stock,DBWDB3688_19_2019,"Planted in 1988 on its own roots, the Bishop Creek Vineyard produces expressive and powerful Pinot Noir from Yamhill-Carlton",Wine:Product Detail:Nicolas-Jay L'Ensemble Willamette Valley Pinot Noir 2019,NY,PA,USD,72.99,5,1,,,winery-image,2021-10-25T17:33:08+0000,750,13,93,94,95,,,,,,,,,,
w1970,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Clos de l'Oratoire des Papes Cave Cellar,https://www.wine.com/product/product/clos-de-loratoire-des-papes-chateauneuf-du-pape-les-choregies-2018/723386,Rhone Red Blends,6,Chateauneuf-du-Pape,$144.99,"Chateauneuf-du-Pape, Rhone, France",723386,C/I: Long Tail,In Stock,SHR107047_2018,Clos de l'Oratoire des Papes Clos de l'Oratoire des Papes Cave Cellar Winery Image,Wine:Product Detail:Clos de l'Oratoire des Papes Chateauneuf-du-Pape Les Choregies 2018,NY,PA,USD,144.99,5,1,,,winery-image,2021-03-11T16:45:57+0000,750,15.5,,94,,91,,,,,91,,,,
w1971,https://www.wine.com/list/wine/wine-spectator/7155-202/79,Whole cluster vinification,https://www.wine.com/product/product/chanson-pere-and-fils-corton-vergennes-grand-cru-blanc-2020/1131510,Chardonnay,11,Ladoix-Serrigny,$199.99,"Ladoix-Serrigny, Cote de Beaune, Cote d'Or, Burgundy, France",1131510,C/I: Long Tail,In Stock,VNT0460410020_04_2020,"Domaine Chanson is specialized in whole cluster vinification, a risky but highly qualitative process.",Wine:Product Detail:Chanson Pere & Fils Corton Vergennes Grand Cru Blanc 2020,NY,PA,USD,199.99,5,1,,,winery-image,2018-04-19T18:49:54+0000,750,14.2,94,93,,94,93,,,,,,,,
